0	kingdom	phylum	class	order	family	genus	species	subclass	superkingdom	x	y	species_name
ncbi8167	Metazoa	Chordata	Actinopteri	Perciformes	Percidae	Perca	Perca flavescens	Neopterygii	Eukaryota	-10.468149	8.088727	Perca flavescens
ncbi8168	Metazoa	Chordata	Actinopteri	Perciformes	Percidae	Perca	Perca fluviatilis	Neopterygii	Eukaryota	-3.1825547	15.169625	Perca fluviatilis
ncbi8175	Metazoa	Chordata	Actinopteri	Spariformes	Sparidae	Sparus	Sparus aurata	Neopterygii	Eukaryota	-10.185522	7.823006	Sparus aurata
ncbi8177	Metazoa	Chordata	Actinopteri	Spariformes	Sparidae	Acanthopagrus	Acanthopagrus latus	Neopterygii	Eukaryota	0.22613959	9.996508	Acanthopagrus latus
ncbi8187	Metazoa	Chordata	Actinopteri		Centropomidae	Lates	Lates calcarifer	Neopterygii	Eukaryota	-10.428041	7.682072	Lates calcarifer
ncbi81972	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabidopsis	Arabidopsis lyrata		Eukaryota	16.47851	10.618144	Arabidopsis lyrata
ncbi81985	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Capsella	Capsella rubella		Eukaryota	16.51375	10.596473	Capsella rubella
ncbi8208	Metazoa	Chordata	Actinopteri	Perciformes	Nototheniidae	Notothenia	Notothenia coriiceps	Neopterygii	Eukaryota	-10.37294	8.118177	Notothenia coriiceps
ncbi8218	Metazoa	Chordata	Actinopteri	Perciformes	Bathydraconidae	Gymnodraco	Gymnodraco acuticeps	Neopterygii	Eukaryota	1.4675591	9.8590145	Gymnodraco acuticeps
ncbi8236	Metazoa	Chordata	Actinopteri	Scombriformes	Scombridae	Thunnus	Thunnus albacares	Neopterygii	Eukaryota	1.5439614	9.904586	Thunnus albacares
ncbi8240	Metazoa	Chordata	Actinopteri	Scombriformes	Scombridae	Thunnus	Thunnus maccoyii	Neopterygii	Eukaryota	1.4175698	9.924705	Thunnus maccoyii
ncbi8245	Metazoa	Chordata	Actinopteri	Istiophoriformes	Xiphiidae	Xiphias	Xiphias gladius	Neopterygii	Eukaryota	1.3258177	9.38916	Xiphias gladius
ncbi8255	Metazoa	Chordata	Actinopteri	Pleuronectiformes	Paralichthyidae	Paralichthys	Paralichthys olivaceus	Neopterygii	Eukaryota	-10.189528	8.550189	Paralichthys olivaceus
ncbi8267	Metazoa	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Hippoglossus	Hippoglossus hippoglossus	Neopterygii	Eukaryota	-3.1433513	15.180535	Hippoglossus hippoglossus
ncbi83186	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe citri	Sordariomycetidae	Eukaryota	7.5853014	-4.94336	Diaporthe citri
ncbi83485	Metazoa	Arthropoda	Insecta	Hymenoptera	Formicidae	Linepithema	Linepithema humile	Pterygota	Eukaryota	1.1340923	5.580188	Linepithema humile
ncbi8364	Metazoa	Chordata	Amphibia	Anura	Pipidae	Xenopus	Xenopus tropicalis		Eukaryota	-10.460007	6.110913	Xenopus tropicalis
ncbi8384	Metazoa	Chordata	Amphibia	Anura	Bufonidae	Bufo	Bufo bufo		Eukaryota	-6.7846875	14.700243	Bufo bufo
ncbi83891		Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Trypanosoma	Trypanosoma conorhini	Metakinetoplastina	Eukaryota	-1.7417991	1.8334198	Trypanosoma conorhini
ncbi8407	Metazoa	Chordata	Amphibia	Anura	Ranidae	Rana	Rana temporaria		Eukaryota	-6.7909064	14.698426	Rana temporaria
ncbi84275	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora	Cercospora kikuchii	Dothideomycetidae	Eukaryota	7.457415	-4.0804415	Cercospora kikuchii
ncbi8469	Metazoa	Chordata		Testudines	Cheloniidae	Chelonia	Chelonia mydas	Testudinata	Eukaryota	3.0629137	5.900963	Chelonia mydas
ncbi84753	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Moesziomyces	Moesziomyces antarcticus		Eukaryota	1.8491608	1.7416526	Moesziomyces antarcticus
ncbi8478	Metazoa	Chordata		Testudines	Emydidae	Chrysemys	Chrysemys picta	Testudinata	Eukaryota	-6.795853	14.703078	Chrysemys picta
ncbi84834	Metazoa	Chordata	Aves	Passeriformes	Icteridae	Molothrus	Molothrus ater		Eukaryota	2.9718826	5.4537554	Molothrus ater
ncbi8496	Metazoa	Chordata		Crocodylia	Alligatoridae	Alligator	Alligator mississippiensis		Eukaryota	3.1982183	4.682218	Alligator mississippiensis
ncbi8502	Metazoa	Chordata		Crocodylia	Crocodylidae	Crocodylus	Crocodylus porosus		Eukaryota	-10.179142	8.258109	Crocodylus porosus
ncbi85066	Metazoa	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus brachyrhynchos		Eukaryota	4.2841697	4.9960294	Corvus brachyrhynchos
ncbi8520	Metazoa	Chordata	Lepidosauria	Squamata	Phrynosomatidae	Sceloporus	Sceloporus undulatus		Eukaryota	2.5851667	7.3808584	Sceloporus undulatus
ncbi8524	Metazoa	Chordata	Lepidosauria	Squamata	Lacertidae	Zootoca	Zootoca vivipara		Eukaryota	2.5901039	7.374975	Zootoca vivipara
ncbi85471		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium relictum		Eukaryota	-3.1564913	2.4481788	Plasmodium relictum
ncbi85681	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus x clementina		Eukaryota	15.521729	11.094533	Citrus x clementina
ncbi856822	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea	Fonsecaea nubica	Chaetothyriomycetidae	Eukaryota	4.3504786	-2.9758768	Fonsecaea nubica
ncbi85692	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Triticum	Triticum dicoccoides	Petrosaviidae	Eukaryota	16.002392	11.135846	Triticum dicoccoides
ncbi857276		Apicomplexa	Conoidasida	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	Cryptosporidium ubiquitum	Coccidia	Eukaryota	-3.4465284	2.8203018	Cryptosporidium ubiquitum
ncbi857342	Fungi	Ascomycota	Leotiomycetes	Helotiales	Amorphothecaceae	Amorphotheca	Amorphotheca resinae		Eukaryota	3.6858203	-2.759286	Amorphotheca resinae
ncbi858893	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala dermatitidis	Chaetothyriomycetidae	Eukaryota	4.306012	-2.9383132	Exophiala dermatitidis
ncbi8663	Metazoa	Chordata	Lepidosauria	Squamata	Elapidae	Notechis	Notechis scutatus		Eukaryota	-10.49983	6.1184707	Notechis scutatus
ncbi8673	Metazoa	Chordata	Lepidosauria	Squamata	Elapidae	Pseudonaja	Pseudonaja textilis		Eukaryota	-10.462879	6.099989	Pseudonaja textilis
ncbi869250		Apicomplexa	Aconoidasida	Piroplasmida	Theileriidae	Theileria	Theileria orientalis		Eukaryota	-2.6427536	2.7032385	Theileria orientalis
ncbi869754	Fungi	Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia bicuspidata		Eukaryota	1.2642094	-1.1018183	Metschnikowia bicuspidata
ncbi870730	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea	Ogataea angusta		Eukaryota	1.5467433	-1.525173	Ogataea angusta
ncbi871575	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea	Ogataea parapolymorpha		Eukaryota	1.4743466	-1.4433761	Ogataea parapolymorpha
ncbi87175	Metazoa	Chordata	Aves	Passeriformes	Thraupidae	Camarhynchus	Camarhynchus parvulus		Eukaryota	3.2075126	4.654057	Camarhynchus parvulus
ncbi87229	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis porri		Eukaryota	6.611871	-3.7972736	Botrytis porri
ncbi876142	Fungi	Microsporidia			Unikaryonidae	Encephalitozoon	Encephalitozoon intestinalis		Eukaryota	-2.5359256	1.0551584	Encephalitozoon intestinalis
ncbi8790	Metazoa	Chordata	Aves	Casuariiformes	Dromaiidae	Dromaius	Dromaius novaehollandiae		Eukaryota	-10.656622	7.0046444	Dromaius novaehollandiae
ncbi879819	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon oleaginosum		Eukaryota	2.6711361	-1.9507984	Cutaneotrichosporon oleaginosum
ncbi88015	Metazoa	Arthropoda	Hexanauplia	Calanoida	Temoridae	Eurytemora	Eurytemora affinis	Copepoda	Eukaryota	0.05995747	4.969248	Eurytemora affinis
ncbi88036	Viridiplantae	Streptophyta	Lycopodiopsida	Selaginellales	Selaginellaceae	Selaginella	Selaginella moellendorffii		Eukaryota	15.482519	10.538216	Selaginella moellendorffii
ncbi880535		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G2		Eukaryota	-2.6731596	2.7022176	Plasmodium sp. gorilla clade G2
ncbi88082	Metazoa	Chordata	Lepidosauria	Squamata	Viperidae	Crotalus	Crotalus tigris		Eukaryota	2.590381	7.3791423	Crotalus tigris
ncbi881290	Fungi	Microsporidia				Nematocida	Nematocida parisii		Eukaryota	-2.5677688	1.0829732	Nematocida parisii
ncbi8839	Metazoa	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos		Eukaryota	3.255885	5.745427	Anas platyrhynchos
ncbi88456		Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	Cyclospora	Cyclospora cayetanensis	Coccidia	Eukaryota	-2.695364	1.312291	Cyclospora cayetanensis
ncbi885580	Metazoa	Chordata	Mammalia	Rodentia	Bathyergidae	Fukomys	Fukomys damarensis		Eukaryota	-1.0860515	8.812573	Fukomys damarensis
ncbi8868	Metazoa	Chordata	Aves	Anseriformes	Anatidae	Cygnus	Cygnus atratus		Eukaryota	3.1876333	5.790821	Cygnus atratus
ncbi8869	Metazoa	Chordata	Aves	Anseriformes	Anatidae	Cygnus	Cygnus olor		Eukaryota	2.9771535	5.5351033	Cygnus olor
ncbi8884	Metazoa	Chordata	Aves	Anseriformes	Anatidae	Oxyura	Oxyura jamaicensis		Eukaryota	3.1659043	5.257211	Oxyura jamaicensis
ncbi8897	Metazoa	Chordata	Aves	Apodiformes	Apodidae	Chaetura	Chaetura pelagica		Eukaryota	3.180872	4.666615	Chaetura pelagica
ncbi8932	Metazoa	Chordata	Aves	Columbiformes	Columbidae	Columba	Columba livia		Eukaryota	3.1891668	4.67954	Columba livia
ncbi89462	Metazoa	Chordata	Mammalia	Artiodactyla	Bovidae	Bubalus	Bubalus bubalis		Eukaryota	-4.5503945	14.709274	Bubalus bubalis
ncbi8954	Metazoa	Chordata	Aves	Falconiformes	Falconidae	Falco	Falco peregrinus		Eukaryota	3.2056954	4.66544	Falco peregrinus
ncbi89673	Metazoa	Chordata	Mammalia	Chiroptera	Phyllostomidae	Phyllostomus	Phyllostomus discolor		Eukaryota	1.2947062	9.428064	Phyllostomus discolor
ncbi8969	Metazoa	Chordata	Aves	Accipitriformes	Accipitridae	Haliaeetus	Haliaeetus albicilla		Eukaryota	-8.339945	7.532884	Haliaeetus albicilla
ncbi8996	Metazoa	Chordata	Aves	Galliformes	Numididae	Numida	Numida meleagris		Eukaryota	4.3289337	5.057047	Numida meleagris
ncbi9002	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Centrocercus	Centrocercus urophasianus		Eukaryota	3.1338034	5.8373694	Centrocercus urophasianus
ncbi90247	Metazoa	Chordata	Mammalia	Artiodactyla	Delphinidae	Lagenorhynchus	Lagenorhynchus obliquidens		Eukaryota	-1.8939089	16.355774	Lagenorhynchus obliquidens
ncbi9031	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Gallus	Gallus gallus		Eukaryota	3.2149615	5.7932606	Gallus gallus
ncbi905079			Cryptophyceae	Pyrenomonadales	Geminigeraceae	Guillardia	Guillardia theta		Eukaryota	-1.9992917	2.663963	Guillardia theta
ncbi9054	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Phasianus	Phasianus colchicus		Eukaryota	4.296254	5.0246	Phasianus colchicus
ncbi906689	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Dendrobium	Dendrobium catenatum	Petrosaviidae	Eukaryota	16.084871	11.17424	Dendrobium catenatum
ncbi90675	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Camelina	Camelina sativa		Eukaryota	16.459799	10.669274	Camelina sativa
ncbi907965	Fungi	Microsporidia			Unikaryonidae	Encephalitozoon	Encephalitozoon hellem		Eukaryota	-3.2920456	2.443423	Encephalitozoon hellem
ncbi90988	Metazoa	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Pimephales	Pimephales promelas	Neopterygii	Eukaryota	-3.9822786	15.761562	Pimephales promelas
ncbi9103	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Meleagris	Meleagris gallopavo		Eukaryota	4.3189697	5.033217	Meleagris gallopavo
ncbi9135	Metazoa	Chordata	Aves	Passeriformes	Fringillidae	Serinus	Serinus canaria		Eukaryota	3.1280599	4.7586355	Serinus canaria
ncbi91411	Metazoa	Arthropoda	Insecta	Hymenoptera	Vespidae	Polistes	Polistes canadensis	Pterygota	Eukaryota	0.77797854	5.9074645	Polistes canadensis
ncbi91492	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus udagawae	Eurotiomycetidae	Eukaryota	8.638611	-3.7911513	Aspergillus udagawae
ncbi9157	Metazoa	Chordata	Aves	Passeriformes	Paridae	Parus	Parus major		Eukaryota	-6.828526	14.731079	Parus major
ncbi9160	Metazoa	Chordata	Aves	Passeriformes	Passeridae	Passer	Passer montanus		Eukaryota	3.1223857	5.7986784	Passer montanus
ncbi9172	Metazoa	Chordata	Aves	Passeriformes	Sturnidae	Sturnus	Sturnus vulgaris		Eukaryota	3.1624084	4.717942	Sturnus vulgaris
ncbi91739	Metazoa	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Aricia	Aricia agestis	Pterygota	Eukaryota	-0.04621139	8.797991	Aricia agestis
ncbi91928	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala spinifera	Chaetothyriomycetidae	Eukaryota	4.4142923	-3.0182936	Exophiala spinifera
ncbi91951	Metazoa	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus ustulatus		Eukaryota	3.0162945	5.5869775	Catharus ustulatus
ncbi9209	Metazoa	Chordata	Aves	Suliformes	Phalacrocoracidae	Phalacrocorax	Phalacrocorax carbo		Eukaryota	-10.735693	7.25665	Phalacrocorax carbo
ncbi9233	Metazoa	Chordata	Aves	Sphenisciformes	Spheniscidae	Aptenodytes	Aptenodytes forsteri		Eukaryota	3.2151463	4.6357803	Aptenodytes forsteri
ncbi9238	Metazoa	Chordata	Aves	Sphenisciformes	Spheniscidae	Pygoscelis	Pygoscelis adeliae		Eukaryota	-10.509796	6.1592736	Pygoscelis adeliae
ncbi9244	Metazoa	Chordata	Aves	Apodiformes	Trochilidae	Calypte	Calypte anna		Eukaryota	-10.483009	6.0739794	Calypte anna
ncbi9258	Metazoa	Chordata	Mammalia	Monotremata	Ornithorhynchidae	Ornithorhynchus	Ornithorhynchus anatinus		Eukaryota	-1.3150512	8.965731	Ornithorhynchus anatinus
ncbi9261	Metazoa	Chordata	Mammalia	Monotremata	Tachyglossidae	Tachyglossus	Tachyglossus aculeatus		Eukaryota	-4.37034	14.610791	Tachyglossus aculeatus
ncbi929439		Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	Leishmania mexicana	Metakinetoplastina	Eukaryota	-2.6620886	2.6668472	Leishmania mexicana
ncbi930089	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris zeicola	Pleosporomycetidae	Eukaryota	7.2445917	-4.5334845	Bipolaris zeicola
ncbi930090	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris oryzae	Pleosporomycetidae	Eukaryota	7.3389645	-4.6472244	Bipolaris oryzae
ncbi930091	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris victoriae	Pleosporomycetidae	Eukaryota	7.218531	-4.45993	Bipolaris victoriae
ncbi9305	Metazoa	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Sarcophilus	Sarcophilus harrisii		Eukaryota	-4.0832067	15.859476	Sarcophilus harrisii
ncbi93162	Metazoa	Chordata	Mammalia	Rodentia	Sciuridae	Marmota	Marmota flaviventris		Eukaryota	-1.842322	16.316214	Marmota flaviventris
ncbi931890	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Eremothecium	Eremothecium cymbalariae		Eukaryota	0.40969986	1.5706947	Eremothecium cymbalariae
ncbi932674	Metazoa	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus cornix		Eukaryota	1.3416659	9.318431	Corvus cornix
ncbi9337	Metazoa	Chordata	Mammalia	Diprotodontia	Phalangeridae	Trichosurus	Trichosurus vulpecula		Eukaryota	-1.3313613	8.836018	Trichosurus vulpecula
ncbi93504	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Ostrinia	Ostrinia furnacalis	Pterygota	Eukaryota	0.9815469	7.2884927	Ostrinia furnacalis
ncbi935657	Metazoa	Arthropoda	Insecta	Hymenoptera	Colletidae	Colletes	Colletes gigas	Pterygota	Eukaryota	0.056681737	5.1115413	Colletes gigas
ncbi936046	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus bisporus	Agaricomycetidae	Eukaryota	3.4687524	-3.966177	Agaricus bisporus
ncbi9361	Metazoa	Chordata	Mammalia	Cingulata	Dasypodidae	Dasypus	Dasypus novemcinctus		Eukaryota	-2.97434	13.675952	Dasypus novemcinctus
ncbi9365	Metazoa	Chordata	Mammalia	Eulipotyphla	Erinaceidae	Erinaceus	Erinaceus europaeus		Eukaryota	-2.3525996	15.55158	Erinaceus europaeus
ncbi9371	Metazoa	Chordata	Mammalia		Tenrecidae	Echinops	Echinops telfairi		Eukaryota	-3.006364	15.294976	Echinops telfairi
ncbi93934	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Coturnix	Coturnix japonica		Eukaryota	3.1439543	5.797855	Coturnix japonica
ncbi9402	Metazoa	Chordata	Mammalia	Chiroptera	Pteropodidae	Pteropus	Pteropus alecto		Eukaryota	-4.535517	14.72686	Pteropus alecto
ncbi9407	Metazoa	Chordata	Mammalia	Chiroptera	Pteropodidae	Rousettus	Rousettus aegyptiacus		Eukaryota	-3.419235	14.073416	Rousettus aegyptiacus
ncbi9417	Metazoa	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus jamaicensis		Eukaryota	0.7425291	4.891628	Artibeus jamaicensis
ncbi941984	Metazoa	Chordata	Actinopteri		Toxotidae	Toxotes	Toxotes jaculatrix	Neopterygii	Eukaryota	0.2380949	9.977033	Toxotes jaculatrix
ncbi9430	Metazoa	Chordata	Mammalia	Chiroptera	Phyllostomidae	Desmodus	Desmodus rotundus		Eukaryota	-2.4060044	15.563833	Desmodus rotundus
ncbi94328	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Zingiber	Zingiber officinale	Petrosaviidae	Eukaryota	16.095896	10.957461	Zingiber officinale
ncbi944170			Bigyra	Opalinata	Blastocystidae	Blastocystis	Blastocystis sp. subtype 4		Eukaryota	-1.6864982	2.4106925	Blastocystis sp. subtype 4
ncbi946362			Choanoflagellata	Craspedida	Salpingoecidae	Salpingoeca	Salpingoeca rosetta		Eukaryota	-0.08315661	2.3944502	Salpingoeca rosetta
ncbi94643		Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Besnoitia	Besnoitia besnoiti	Coccidia	Eukaryota	-1.3427029	3.60619	Besnoitia besnoiti
ncbi94827	Metazoa	Chordata	Aves	Tinamiformes	Tinamidae	Tinamus	Tinamus guttatus		Eukaryota	-10.6623335	7.194644	Tinamus guttatus
ncbi9483	Metazoa	Chordata	Mammalia	Primates	Cebidae	Callithrix	Callithrix jacchus		Eukaryota	1.5708328	9.970869	Callithrix jacchus
ncbi94835	Metazoa	Chordata		Crocodylia	Gavialidae	Gavialis	Gavialis gangeticus		Eukaryota	-10.096249	8.602939	Gavialis gangeticus
ncbi948595	Fungi	Microsporidia			Pleistophoridae	Vavraia	Vavraia culicis		Eukaryota	-2.58794	1.0854592	Vavraia culicis
ncbi94885	Metazoa	Chordata	Lepidosauria	Squamata	Colubridae	Pantherophis	Pantherophis guttatus		Eukaryota	2.6072247	7.3575916	Pantherophis guttatus
ncbi9515	Metazoa	Chordata	Mammalia	Primates	Cebidae	Sapajus	Sapajus apella		Eukaryota	-2.217477	13.335417	Sapajus apella
ncbi9531	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Cercocebus	Cercocebus atys		Eukaryota	-2.1502028	16.218168	Cercocebus atys
ncbi9541	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca fascicularis		Eukaryota	1.6839701	9.893312	Macaca fascicularis
ncbi9544	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca mulatta		Eukaryota	-1.8467896	16.28418	Macaca mulatta
ncbi9545	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca nemestrina		Eukaryota	-1.8180144	16.269337	Macaca nemestrina
ncbi9555	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis		Eukaryota	-1.841899	16.282358	Papio anubis
ncbi9565	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus	Theropithecus gelada		Eukaryota	-1.8014144	16.277542	Theropithecus gelada
ncbi9568	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Mandrillus	Mandrillus leucophaeus		Eukaryota	-1.2375733	15.818375	Mandrillus leucophaeus
ncbi95912	Metazoa	Chordata	Mammalia	Carnivora	Hyaenidae	Hyaena	Hyaena hyaena		Eukaryota	-1.4349434	8.922859	Hyaena hyaena
ncbi9595	Metazoa	Chordata	Mammalia	Primates	Hominidae	Gorilla	Gorilla gorilla		Eukaryota	-2.2298398	13.334984	Gorilla gorilla
ncbi9597	Metazoa	Chordata	Mammalia	Primates	Hominidae	Pan	Pan paniscus		Eukaryota	-2.2150118	13.320208	Pan paniscus
ncbi9598	Metazoa	Chordata	Mammalia	Primates	Hominidae	Pan	Pan troglodytes		Eukaryota	-2.2173588	13.3262205	Pan troglodytes
ncbi9601	Metazoa	Chordata	Mammalia	Primates	Hominidae	Pongo	Pongo abelii		Eukaryota	1.6486262	9.981424	Pongo abelii
ncbi9606	Metazoa	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens		Eukaryota	-2.2296457	13.304675	Homo sapiens
ncbi9615	Metazoa	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus		Eukaryota	-1.4423214	8.871793	Canis lupus
ncbi9627	Metazoa	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		Eukaryota	-1.4511284	8.900172	Vulpes vulpes
ncbi9646	Metazoa	Chordata	Mammalia	Carnivora	Ursidae	Ailuropoda	Ailuropoda melanoleuca		Eukaryota	-1.5202571	8.837676	Ailuropoda melanoleuca
ncbi9669	Metazoa	Chordata	Mammalia	Carnivora	Mustelidae	Mustela	Mustela putorius		Eukaryota	-1.4895235	8.967562	Mustela putorius
ncbi9685	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Felis	Felis catus		Eukaryota	-1.5325865	8.827407	Felis catus
ncbi9689	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera leo		Eukaryota	-1.5662552	8.804928	Panthera leo
ncbi9691	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera pardus		Eukaryota	-1.5590837	8.834633	Panthera pardus
ncbi96939	Viridiplantae	Streptophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		Eukaryota	15.664325	11.411046	Vitis riparia
ncbi9694	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris		Eukaryota	-1.4916021	8.856183	Panthera tigris
ncbi9696	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		Eukaryota	-2.513899	15.408142	Puma concolor
ncbi9704	Metazoa	Chordata	Mammalia	Carnivora	Otariidae	Zalophus	Zalophus californianus		Eukaryota	-1.4934701	8.957794	Zalophus californianus
ncbi9708	Metazoa	Chordata	Mammalia	Carnivora	Odobenidae	Odobenus	Odobenus rosmarus		Eukaryota	1.3328394	9.312909	Odobenus rosmarus
ncbi97097	Metazoa	Chordata	Aves	Phaethontiformes	Phaethontidae	Phaethon	Phaethon lepturus		Eukaryota	-8.388071	7.473593	Phaethon lepturus
ncbi9711	Metazoa	Chordata	Mammalia	Carnivora	Phocidae	Halichoerus	Halichoerus grypus		Eukaryota	1.335847	9.338818	Halichoerus grypus
ncbi9713	Metazoa	Chordata	Mammalia	Carnivora	Phocidae	Leptonychotes	Leptonychotes weddellii		Eukaryota	-2.2310326	15.637262	Leptonychotes weddellii
ncbi9715	Metazoa	Chordata	Mammalia	Carnivora	Phocidae	Mirounga	Mirounga leonina		Eukaryota	-0.28180823	7.807927	Mirounga leonina
ncbi9720	Metazoa	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		Eukaryota	-1.4093155	8.925724	Phoca vitulina
ncbi9731	Metazoa	Chordata	Mammalia	Artiodactyla	Delphinidae	Globicephala	Globicephala melas		Eukaryota	-1.9289716	16.242798	Globicephala melas
ncbi9733	Metazoa	Chordata	Mammalia	Artiodactyla	Delphinidae	Orcinus	Orcinus orca		Eukaryota	-2.2001064	16.138996	Orcinus orca
ncbi9739	Metazoa	Chordata	Mammalia	Artiodactyla	Delphinidae	Tursiops	Tursiops truncatus		Eukaryota	-1.9706018	16.211061	Tursiops truncatus
